Role,ID,Name_EN,Name_RU,Level,Race,EXP,Icon
Monster,aden_sword_guard_hu,"Guard","Страж",71,Mercenary,504,/skill4416_mercenary.webp
Monster,aden_bow_guard_hu,"Guard","Страж",71,Mercenary,504,/skill4416_mercenary.webp
Monster,aden_spear_guard_s_e,"Guard","Страж",71,Mercenary,504,/skill4416_mercenary.webp
Monster,aden_sword_guard_s_e,"Guard","Страж",71,Mercenary,504,/skill4416_mercenary.webp
Monster,aden_bow_guard_s_e,"Guard","Страж",71,Mercenary,504,/skill4416_mercenary.webp
Monster,aden_spear_guard_s_de,"Guard","Страж",71,Mercenary,504,/skill4416_mercenary.webp
Monster,aden_sword_guard_s_de,"Guard","Страж",71,Mercenary,504,/skill4416_mercenary.webp
Monster,aden_bow_guard_s_de,"Guard","Страж",71,Mercenary,504,/skill4416_mercenary.webp
Monster,aden_spear_guard_s_hu,"Guard","Страж",71,Mercenary,504,/skill4416_mercenary.webp
Monster,aden_sword_guard_s_hu,"Guard","Страж",71,Mercenary,504,/skill4416_mercenary.webp
Monster,aden_bow_guard_s_hu,"Guard","Страж",71,Mercenary,504,/skill4416_mercenary.webp
Monster,rune_spear_guard_e,"Guard","Страж",71,Mercenary,,/skill4416_mercenary.webp
Monster,rune_sword_guard_e,"Guard","Страж",71,Mercenary,,/skill4416_mercenary.webp
Monster,rune_bow_guard_e,"Guard","Страж",71,Mercenary,,/skill4416_mercenary.webp
Monster,rune_spear_guard_de,"Guard","Страж",71,Mercenary,,/skill4416_mercenary.webp
Monster,rune_sword_guard_de,"Guard","Страж",71,Mercenary,,/skill4416_mercenary.webp
Monster,rune_bow_guard_de,"Guard","Страж",71,Mercenary,,/skill4416_mercenary.webp
Monster,rune_spear_guard_hu,"Guard","Страж",71,Mercenary,,/skill4416_mercenary.webp
Monster,rune_sword_guard_hu,"Guard","Страж",71,Mercenary,,/skill4416_mercenary.webp
Monster,rune_bow_guard_hu,"Guard","Страж",71,Mercenary,,/skill4416_mercenary.webp
Monster,rune_spear_guard_s_e,"Guard","Страж",71,Mercenary,,/skill4416_mercenary.webp
Monster,rune_sword_guard_s_e,"Guard","Страж",71,Mercenary,,/skill4416_mercenary.webp
Monster,rune_bow_guard_s_e,"Guard","Страж",71,Mercenary,,/skill4416_mercenary.webp
Monster,rune_spear_guard_s_de,"Guard","Страж",71,Mercenary,,/skill4416_mercenary.webp
Monster,rune_sword_guard_s_de,"Guard","Страж",71,Mercenary,,/skill4416_mercenary.webp
Monster,rune_bow_guard_s_de,"Guard","Страж",71,Mercenary,,/skill4416_mercenary.webp
Monster,rune_spear_guard_s_hu,"Guard","Страж",71,Mercenary,,/skill4416_mercenary.webp
Monster,rune_sword_guard_s_hu,"Guard","Страж",71,Mercenary,,/skill4416_mercenary.webp
Monster,rune_bow_guard_s_hu,"Guard","Страж",71,Mercenary,,/skill4416_mercenary.webp
Monster,vampire_trooper_agit,"Vampire Magister","Магистр Вампиров",71,Demonic,,/skill4298.webp
Monster,dusk_4_4_last_trp_2,"Dark Omen Offering Saint","Святой Жертва Темного Знамения",72,Humanoid,7403,/skill4295.webp
Monster,dawn_4_4_last_trp_2,"Dark Omen Offering Saint","Святой Жертва Темного Знамения",72,Humanoid,7403,/skill4295.webp
Monster,dusk_5_box,"Treasures of the Festival","Сокровища Фестиваля",72,Construct,518,/skill4291.webp
Monster,dawn_5_box,"Treasures of the Festival","Сокровища Фестиваля",72,Construct,518,/skill4291.webp
Monster,congerer_lord,"Conjurer Bat Lord","Повелитель Зачарованных Летучих Мышей",72,Animal,12643,/skill4293.webp
Monster,guardian_angel,"Guardian Angel","Ангел Хранитель",72,Angel,,/skill4297.webp
Monster,angel,"Angel","Ангел",72,Angel,10923,/skill4297.webp
Monster,guardian_angel_r,"Guardian Angel","Ангел Хранитель",72,Angel,59729,/skill4297.webp
Monster,binding_warrior,"Bound Warrior","Воин Невольник",72,Angel,23326,/skill4297.webp
Monster,binding_archer,"Bound Archer","Стрелок Невольник",72,Angel,23154,/skill4297.webp
Monster,plat_protect_warrior,"Platinum Guardian Warrior","Воин Платиновых Стражей",72,Angel,36221,/skill4297.webp
Monster,binding_shaman,"Bound Shaman","Шаман Невольник",72,Angel,23163,/skill4297.webp
Monster,bloody_liviona,"Bloody Liviona","Кровавый Лик",72,Construct,33396,/skill4291.webp
Monster,hames_orc_sniper,"Hames Orc Sniper","Снайпер Орков Хамес",72,Humanoid,11667,/skill4295.webp
Monster,lilim_knight_lord,"Lilim Knight Banneret","Командир Рыцарей Лилим",72,Demonic,33903,/skill4298.webp
Monster,nephilim_praetorian,"Nephilim Praetorian","Преторианец Нефилим",72,Angel,33903,/skill4297.webp
Monster,mausoleum_oracle,"Sepulcher Preacher","Погребенный Проповедник",72,Demonic,22494,/skill4298.webp
Monster,crypt_oracle,"Crypt Preacher","Проповедник Склепа",72,Demonic,22494,/skill4298.webp
Monster,buffalo_slave,"Buffalo Slave","Буйвол Невольник",72,Beast,26934,/skill4292.webp
Monster,guiding_eye,"Eye of Guide","Глаз Проводника",72,Construct,26498,/skill4291.webp
Monster,eye_of_nightmare,"Gaze of Nightmare","Око Ночного Кошмара",72,Construct,31797,/skill4291.webp
Monster,cunning_hound,"Sly Hound Dog","Адская Гончая",72,Beast,37061,/skill4292.webp
Monster,needle_stakato_soldier,"Needle Stakato Soldier","Солдат Игольчатых Стакато",72,Humanoid,10718,/skill4295.webp
Monster,frenzy_stakato_drone,"Frenzy Stakato Drone","Трутень Бешеных Стакато",72,Humanoid,10345,/skill4295.webp
Monster,bone_scavenger,"Bone Scavenger","Костяной Падальщик",72,Humanoid,13436,/skill4295.webp
Monster,bone_scavenger_a,"Bone Scavenger","Костяной Падальщик",72,Humanoid,12531,/skill4295.webp
Monster,vampire_magician,"Vampire Magician","Маг Вампиров",72,Demonic,11554,/skill4298.webp
Monster,vampire_adept,"Vampire Adept","Адепт Вампиров",72,Demonic,13649,/skill4298.webp
Monster,vampire_warrior,"Vampire Warrior","Воин Вампиров",72,Demonic,14223,/skill4298.webp
Monster,spike_stakato,"Spiked Stakato","Шипастый Стакато",72,Humanoid,30856,/skill4295.webp
Monster,sir_cronenberg,"Cronenberg","Кроненберг",72,Mercenary,518,/skill4416_mercenary.webp
Monster,sir_ivano,"Ivano","Ивано",72,Mercenary,518,/skill4416_mercenary.webp
Monster,sir_ulric,"Ulric","Улрик",72,Mercenary,518,/skill4416_mercenary.webp
Monster,sir_quant,"Quant","Куант",72,Mercenary,518,/skill4416_mercenary.webp
Monster,sir_schacht,"Schaht","Шат",72,Mercenary,518,/skill4416_mercenary.webp
Monster,sir_haenz,"Heinz","Хейнз",72,Mercenary,518,/skill4416_mercenary.webp
Monster,sir_verus,"Verus","Верус",72,Mercenary,,/skill4416_mercenary.webp
Monster,alfred_von_helmann,"Alfred von Hellmann","Альфред фон Хельман",72,Demonic,,/skill4298.webp
Monster,giselle_von_helmann,"Giselle von Hellmann","Гизель фон Хельман",72,Demonic,,/skill4298.webp
Monster,vampire_warrior_agit,"Vampire Warlord","Полководец Вампиров",72,Demonic,,/skill4298.webp
Monster,treasure_box_72,"Treasure Chest","Сундук с Сокровищами",72,Others,,/skill4416_etc.webp
Monster,mimic_72,"Treasure Chest","Сундук с Сокровищами",72,Others,6221,/skill4416_etc.webp
Monster,seal_angel,"Seal Angel","Ангел Печати",73,Angel,,/skill4297.webp
Monster,seal_angel_r,"Seal Angel","Ангел Печати",73,Angel,83696,/skill4297.webp
Monster,chimera_piece,"Chimera Piece","Яростный Саблезуб",73,Construct,22599,/skill4291.webp
Monster,ancients_soldier,"Soldier of Ancient Times","Солдат Древних Времен",73,Giant,22599,/skill4300.webp
Monster,binder,"Binder","Латник Псоглавов",73,Angel,24823,/skill4297.webp
Monster,plat_protect_shaman,"Platinum Guardian Shaman","Шаман Платиновых Стражей",73,Angel,39180,/skill4297.webp
Monster,bloody_armor,"Bloody Knight","Кровавая Кукла",73,Undead,53594,/skill4290.webp
Monster,cursed_guardian,"Cursed Guardian","Проклятый Страж",73,Undead,11078,/skill4290.webp
Monster,ancient_saint_hermit,"Lesser Ancient Soldier","Младший Древний Солдат",73,Beast,23782,/skill4292.webp
Monster,watching_eye,"Eye of Watchman","Глаз Наблюдателя",73,Construct,25580,/skill4291.webp
Monster,homunculus,"Homunculus","Гомункул",73,Construct,25867,/skill4291.webp
Monster,thermal_bandersnatchling,"Hot Springs Bandersnatchling","Детеныш Драколова Горячих Источников",73,Beast,20662,/skill4292.webp
Monster,thermal_buffalo,"Hot Springs Buffalo","Буйвол Горячих Источников",73,Beast,21532,/skill4292.webp
Monster,needle_stakato_drone,"Needle Stakato Drone","Трутень Игольчатых Стакато",73,Humanoid,10730,/skill4295.webp
Monster,vampire_wizard,"Vampire Wizard","Чародей Вампиров",73,Demonic,11923,/skill4298.webp
Monster,vampire_wizard_a,"Vampire Wizard","Чародей Вампиров",73,Demonic,12202,/skill4298.webp
Monster,vampire_magister,"Vampire Magister","Магистр Вампиров",73,Demonic,11923,/skill4298.webp
Monster,vampire_magister_a,"Vampire Magister","Магистр Вампиров",73,Demonic,13756,/skill4298.webp
Monster,vampire_magister_b,"Vampire Magister","Магистр Вампиров",73,Demonic,9301,/skill4298.webp
Monster,vampire_warlord,"Vampire Warlord","Полководец Вампиров",73,Demonic,16016,/skill4298.webp
Monster,vampire_warlord_a,"Vampire Warlord","Полководец Вампиров",73,Demonic,15086,/skill4298.webp
Monster,vampire_warlord_b,"Vampire Warlord","Полководец Вампиров",73,Demonic,10993,/skill4298.webp
Monster,grave_scarab,"Grave Scarab","Могильный Скарабей",73,Bug,12247,/skill4301.webp
Monster,scavenger_scarab,"Scavenger Scarab","Скарабей Падальщик",73,Bug,10332,/skill4301.webp
Monster,r40_invader_archer,"Dark Omen Invader Archer","Стрелок Захватчиков Темного Знамения",73,Undead,21912,/skill4290.webp
Monster,r41_invader_shaman,"Dark Omen Invader Shaman","Шаман Захватчиков Темного Знамения",73,Undead,27667,/skill4290.webp
Monster,r42_invader_warrior_a,"Dark Omen Invader Warrior","Воин Захватчиков Темного Знамения",73,Undead,17787,/skill4290.webp
Monster,r43_invader_zealot,"Dark Omen Invader Disciple","Апостол Захватчиков Темного Знамения",73,Undead,18730,/skill4290.webp
Monster,r45_invader_warrior_b,"Dark Omen Invader Warrior","Воин Захватчиков Темного Знамения",73,Undead,42650,/skill4290.webp
Monster,r46_invader_elite_g,"Dark Omen Invader Elite Soldier","Элитный Солдат Захватчиков Темного Знамения",73,Undead,41377,/skill4290.webp
Monster,r47_invader_mage_b,"Dark Omen Invader Magus","Маг Захватчиков Темного Знамения",73,Undead,39450,/skill4290.webp
Monster,spike_stakato_worker,"Spiked Stakato Worker","Рабочий Шипастых Стакато",73,Humanoid,31719,/skill4295.webp
Monster,aden_wizard,"Court Sorcerer","Придворная Волшебница",73,Mercenary,533,/skill4416_mercenary.webp
Monster,aden_cleric,"Court Sorcerer","Придворный Волшебник",73,Mercenary,533,/skill4416_mercenary.webp
Monster,aden_court_guard,"Court Guard","Придворный Страж",73,Mercenary,533,/skill4416_mercenary.webp
Monster,aden_wizard_s,"Court Sorcerer","Придворная Волшебница",73,Mercenary,533,/skill4416_mercenary.webp
Monster,aden_cleric_s,"Court Sorcerer","Придворная Волшебница",73,Mercenary,533,/skill4416_mercenary.webp
Monster,aden_court_guard_s,"Court Guard","Придворный Страж",73,Mercenary,533,/skill4416_mercenary.webp
Monster,rune_wizard,"Court Sorcerer","Придворная Волшебница",73,Mercenary,,/skill4416_mercenary.webp
Monster,rune_cleric,"Court Sorcerer","Придворная Волшебница",73,Mercenary,,/skill4416_mercenary.webp
Monster,rune_court_guard,"Court Guard","Придворный Страж",73,Mercenary,,/skill4416_mercenary.webp
Monster,rune_wizard_s,"Court Sorcerer","Придворная Волшебница",73,Mercenary,,/skill4416_mercenary.webp
Monster,rune_cleric_s,"Court Sorcerer","Придворная Волшебница",73,Mercenary,,/skill4416_mercenary.webp
Monster,rune_court_guard_s,"Court Guard","Придворный Страж",73,Mercenary,,/skill4416_mercenary.webp
Monster,lidia_von_helmann,"Lidia von Hellmann","Лидия фон Хельман",73,Demonic,,/skill4298.webp
Monster,vampire_knight_agit,"Vampire Leader","Главарь Вампиров",73,Demonic,,/skill4298.webp
Monster,vampire_knight_agit_p,"Vampire Leader","Вампир Главарь",73,Demonic,,/skill4298.webp
Monster,r44_invader_box_a,"Dark Omen Invader Food","Сундук Захватчиков Темного Знамения",73,Others,,/skill4416_etc.webp
Monster,black_shadow,"Black Shadow","Перевоплощенное создание",74,Construct,31161,/skill4291.webp
Monster,guardian_arch_angel,"Guardian Archangel","Архангел Хранитель",74,Angel,,/skill4297.webp
Monster,guardian_arch_angel_r,"Guardian Archangel","Архангел Хранитель",74,Angel,85242,/skill4297.webp
Monster,plat_protect_warlord,"Platinum Guardian Prefect","Префект Платиновых Стражей",74,Angel,53456,/skill4297.webp
Monster,amon_guard,"Amon's Captain of the Guards","Капитан Стражи Амона",74,Angel,20511,/skill4297.webp
Monster,amon_spirits,"Amon's Spirits","Дух Амона",74,Fairy,24232,/skill4302.webp
Monster,bloody_banshee,"Bloody Banshee","Кровавая Баньши",74,Demonic,35277,/skill4298.webp
Monster,bloody_keeper,"Bloody Keeper","Кровавый Хранитель",74,Demonic,21195,/skill4298.webp
Monster,bloody_mage,"Bloody Mystic","Кровавый Мистик",74,Demonic,20706,/skill4298.webp
Monster,hames_orc_shaman,"Hames Orc Shaman","Шаман Орков Хамес",74,Humanoid,9652,/skill4295.webp
Monster,ancient_saint_totem,"Lesser Ancient Scout","Младший Древний Разведчик",74,Humanoid,23761,/skill4295.webp
Monster,grendel_slave,"Grendel Slave","Грендель Невольник",74,Animal,38011,/skill4293.webp
Monster,protecting_eye,"Eye of Pilgrim","Глаз Пилигрима",74,Construct,27990,/skill4291.webp
Monster,apostle_defender,"Disciples of Protection","Апостол Защиты",74,Angel,50649,/skill4297.webp
Monster,dominating_eye,"Eye of Ruler","Глаз Повелителя",74,Construct,38709,/skill4291.webp
Monster,thermal_flava,"Hot Springs Flava","Цветок Горячих Источников",74,Plant,25336,/skill4294.webp
Monster,thermal_atroxspawn,"Hot Springs Atroxspawn","Ужасное Отродье Горячих Источников",74,Bug,21232,/skill4301.webp
