ID,Name_EN,Name_RU,Type,Levels,Icon
4557-dispel-spa-disease-bd,"Dispel Hot Spring Disease B_D","Вылечить Болезнь Горячих Источников B_D",active,1,/skill0000.webp
4558-dispel-spa-disease-cd,"Dispel Hot Spring Disease C_D","Вылечить Болезнь Горячих Источников C_D",active,1,/skill0000.webp
4559-spa-big-head,"Hot Spring Illusion","Иллюзия Горячих Источников",active,1,/skill0000.webp
4560-npc-fire-burn,"NPC Fire Burn","NPC: Сожжение",active,12,/skill0000.webp
4561-npc-fire-burn-magic-only,"NPC Fire Burn - Magic","NPC: Сожжение - Магия",active,12,/skill0000.webp
4562-npc-solar-flare,"NPC Solar Flare","NPC: Солнечная Вспышка",active,12,/skill0000.webp
4563-npc-solar-flare-magic-only,"NPC Solar Flare - Magic","NPC: Солнечная Вспышка - Магия",active,12,/skill0000.webp
4564-npc-solar-flare-for-slow,"NPC Solar Flare - Slow","NPC: Солнечная Вспышка - Замедление",active,12,/skill0000.webp
4565-npc-eruption,"NPC Eruption","NPC: Всплеск",active,12,/skill0000.webp
4566-npc-eruption-magic-only,"NPC Eruption - Magic","NPC: Всплеск - Магия",active,12,/skill0000.webp
4567-npc-eruption-for-slow,"NPC Eruption - Slow","NPC: Всплеск - Замедление",active,12,/skill0000.webp
4568-npc-range-solar-flare,"NPC AE Solar Flare","NPC: Купол Солнечной Вспышки",active,12,/skill0000.webp
4569-npc-range-solar-flare-magic-only,"NPC AE Solar Flare - Magic","NPC: Купол Солнечной Вспышки - Магия",active,12,/skill0000.webp
4570-npc-range-solar-flare-for-slow,"NPC AE Solar Flare - Slow","NPC: Купол Солнечной Вспышки - Замедление",active,12,/skill0000.webp
4571-npc-blazing-circle,"NPC Blazing Circle","NPC: Пылающий Диск",active,12,/skill0000.webp
4572-npc-triple-sonic-slash,"NPC Triple Sonic Slash","NPC: Тройной Звуковой Удар",active,12,/skill0000.webp
4573-npc-sonic-blaster,"NPC Sonic Blaster","NPC: Звуковой Взрыв",active,12,/skill0000.webp
4574-npc-sonic-storm,"NPC Sonic Storm","NPC: Звуковой Шторм",active,12,/skill0000.webp
4575-npc-clan-haste,"NPC Clan Buff - Haste","NPC Clan Buff - Haste",active,2,/skill0000.webp
4576-npc-clan-damage-shield,"NPC Clan Buff - Damage Shield","NPC Clan Buff - Damage Shield",active,3,/skill0000.webp
4577-npc-range-hit-down,"Decrease Accuracy","Понижение Точности",active,12,/skill1222.webp
4578-b-k-stone,"Petrification","Окаменение",active,1,/skill4111.webp
4579-npc-bleed-blow,"Bleed","Кровопускание",active,12,/skill0096.webp
4580-npc-weakness-strike,"Decrease P.Atk","Понижение Физ. Атк.",active,12,/skill4037.webp
4581-npc-hold-strike,"Hold","Удержание",active,12,/skill4047.webp
4582-npc-poison-strike,"Poison","Отравление",active,12,/skill4035.webp
4583-npc-slow-shot,"Decrease Speed","Понижение Скорости",active,12,/skill1160.webp
4584-npc-hex-shock,"Reducing P.Def Shock","Понижение Физ. Защ. с Оглушением",active,12,/skill0100.webp
4585-npc-clan-berserker-might,"NPC Clan Buff - Berserk Might","NPC Clan Buff - Berserk Might",active,3,/skill0000.webp
4586-npc-avoid-debuff,"Decrease Evasion","Понижение Уклонения",active,12,/skill1222.webp
4587-range-weakness,"Decrease P.Atk","Понижение Физ. Атк.",active,12,/skill4037.webp
4588-npc-clan-berserker-haste,"NPC Clan Buff - Berserk Haste","NPC Clan Buff - Berserk Haste",active,2,/skill0000.webp
4589-npc-slow-flame,"Decrease Speed","Понижение Скорости",active,12,/skill1160.webp
4590-npc-slow-flame-magic-only,"Decrease Speed","Понижение Скорости",active,12,/skill1160.webp
4591-npc-slow-flame-for-slow,"Decrease Speed","Понижение Скорости",active,12,/skill1160.webp
4592-npc-hex-blaze,"Decrease P.Def","Понижение Физ. Защ.",active,12,/skill0122.webp
4593-npc-hex-blaze-magic-only,"Decrease P.Def","Понижение Физ. Защ.",active,12,/skill0122.webp
4594-npc-hex-blaze-for-slow,"Decrease P.Def","Понижение Физ. Защ.",active,12,/skill0122.webp
4595-npc-clan-acumen-shield,"NPC Clan Buff - Acumen Shield","NPC Clan Buff - Acumen Shield",active,3,/skill0000.webp
4596-npc-bleed-drain,"Bleed","Кровопускание",active,12,/skill0096.webp
4597-npc-bleed-drain-magic-only,"Bleed","Кровопускание",active,12,/skill0096.webp
4598-npc-bleed-drain-for-slow,"Bleed","Кровопускание",active,12,/skill0096.webp
4599-range-slow-strike,"Decrease Speed","Понижение Скорости",active,12,/skill1160.webp
4600-npc-hex-storm,"Reducing P.Def Shock","Понижение Физ. Защ. с Оглушением",active,12,/skill0100.webp
4601-npc-clan-focus-acumen,"NPC Clan Buff - Acumen Focus","NPC Clan Buff - Acumen Focus",active,3,/skill0000.webp
4602-npc-weakness-blaze,"Decrease P.Atk","Понижение Физ. Атк.",active,12,/skill4037.webp
4603-npc-weakness-blaze-magic-only,"Decrease P.Atk","Понижение Физ. Атк.",active,12,/skill4037.webp
4604-npc-weakness-blaze-for-slow,"Decrease P.Atk","Понижение Физ. Атк.",active,12,/skill4037.webp
4605-npc-fire-weak-sweap,"Surrender To Fire","Предать Огню",active,12,/skill4279_new.webp
4606-range-poison-earthquake,"Poison","Отравление",active,12,/skill4035.webp
4607-magma-attack,"Magma Attack","Атака Магмы",active,1,/skill0000.webp
4608-npc-clan-berserker,"NPC Clan Buff - Berserk","NPC Clan Buff - Berserk",active,2,/skill0000.webp
4609-npc-clan-vampiric-rage,"NPC Clan Buff - Vampiric Rage","NPC Clan Buff - Vampiric Rage",active,4,/skill0000.webp
4610-npc-clan-focus,"NPC Clan Buff - Focus","NPC Clan Buff - Focus",active,3,/skill0000.webp
4611-npc-clan-death-whisper,"NPC Clan Buff - Death Whisper","NPC Clan Buff - Death Whisper",active,3,/skill0000.webp
4612-long-range-strike,"NPC Wide Wild Sweep","NPC: Массовая Дикая Оценка",active,12,/skill0000.webp
4613-npc-clan-heal,"NPC Clan Heal","NPC Clan Heal",active,12,/skill0000.webp
4614-dead-explosion,"NPC Death Bomb","NPC: Смертельная Бомба",active,12,/skill0000.webp
4615-range-bleed,"Bleed","Кровопускание",active,12,/skill0096.webp
4616-fake-stone,"Fake Petrificiation","Ложное Окаменение",active,1,/skill0000.webp
4617-dispel-fake-stone,"Dispel Petrification","Снять Окаменение",active,1,/skill0000.webp
4618-cancel-pc-target,"NPC Cancel PC Target","NPC: Отмена цели PC",active,1,/skill0000.webp
4619-dispel-sleep,"NPC Dispel Sleep","NPC: Снять Сон",active,1,/skill0000.webp
4620-npc-short-paralyze,"Paralysis","Паралич",active,12,/skill1170.webp
4621-range-80-hp-drain,"NPC AE - 80% HP Drain","NPC: Купол - 80% Кража HP",active,12,/skill0000.webp
4622-range-80-hp-drain-magic-only,"NPC AE - 80% HP Drain - Magic","NPC: Купол - 80% Кража HP - Магия",active,12,/skill0000.webp
4623-range-80-hp-drain-for-slow,"NPC AE - 80% HP Drain - Slow","NPC: Купол - 80% Кража HP - Замедление",active,12,/skill0000.webp
4624-area-disease,"Decrease HP Regeneration Rate","Понижение Регенерации HP",active,12,/skill1269.webp
4625-area-slow,"Decrease Speed","Понижение Скорости",active,12,/skill1160.webp
4626-npc-physical-barrier,"NPC Buff - Physical Barrier","NPC: Положительный Эффект - Физический Барьер",active,12,/skill0000.webp
4627-npc-magical-barrier,"NPC Buff - Magical Barrier","NPC: Положительный Эффект - Магический Барьер",active,12,/skill0000.webp
4628-mystery-aura,"Mysterious Aura","Мистическая Аура",active,1,/skill0000.webp
4629-middle-range-blood-sucking,"NPC MR - HP Drain","NPC: MR - Кража HP",active,12,/skill0000.webp
4630-middle-range-twister,"NPC MR - Twister","NPC: MR - Вращение",active,12,/skill0000.webp
4631-npc-acumen-shield-wild-magic,"NPC Buff - Acumen Shield WildMagic","NPC: Положительный Эффект - Щит Проницательности Дикой Магии",active,3,/skill0000.webp
4632-npc-acumen-empower-wild-magic,"NPC Buff - Acumen Empower WildMagic","NPC: Положительный Эффект - Воодушевление/Проницательность/Дикая Магия",active,3,/skill0000.webp
4633-npc-acumen-empower-berserker,"NPC Buff - Acumen Empower Berserk","NPC: Положительный Эффект - Воодушевление/Проницательность/Берсерк",active,3,/skill0000.webp
4634-npc-acumen-empower-dmg-shield,"NPC Buff - Acumen Empower DamageShield","NPC: Положительный Эффект - Воодушевление/Проницательность/Повреждение Щита",active,3,/skill0000.webp
4635-npc-acumen-berserker-wild-magic,"NPC Buff - Acumen Berserk WildMagic","NPC: Положительный Эффект - Проницательность Берсерка Дикой Магии",active,3,/skill0000.webp
4636-npc-acumen-berserker-dmg-shield,"NPC Buff - Acumen Berserk DamageShield","NPC: Положительный Эффект - Проницательность Берсерка Повреждение Щита",active,3,/skill0000.webp
4637-npc-acumen-wild-magic-dmg-shield,"NPC Buff - Acumen WildMagic DamageShield","NPC: Положительный Эффект - Проницательность Дикой Магии Повреждение Щита",active,3,/skill0000.webp
4638-npc-clan-acumen-empower-wild-magic,"NPC Clan Buff - Acumen Empower WildMagic","NPC Clan Buff - Acumen Empower WildMagic",active,3,/skill0000.webp
4639-npc-clan-acumen-empower-berserker,"NPC Clan Buff - Acumen Empower Berserk","NPC Clan Buff - Acumen Empower Berserk",active,3,/skill0000.webp
4640-range-sleep,"Sleep","Усыпление",active,12,/skill4046.webp
4641-npc-super-strike,"NPC Super Strike","NPC: Суперудар",active,12,/skill0000.webp
4642-npc-fast-casting,"NPC Fast Spell Casting","NPC: Стремительное Колдовство",passive,3,/skill0000.webp
4643-npc-slow-strike,"Decrease Speed","Понижение Скорости",active,12,/skill1160.webp
4644-area-haste,"Area Buff - Haste","Купол Положительного Эффекта - Ускорение",active,2,/skill0000.webp
4645-area-focus,"Area Buff - Focus","Купол Положительного Эффекта - Фокусировка",active,3,/skill0000.webp
4646-area-death-wisper,"Area Buff - Death Whisper","Area Buff - Death Whisper",active,3,/skill0000.webp
4647-area-might,"Area Buff - Might","Купол Положительного Эффекта - Мощь",active,3,/skill0000.webp
4648-area-shield,"Area Buff - Shield","Купол Положительного Эффекта - Щит",active,3,/skill0000.webp
4649-zombie-poison,"Poison","Отравление",active,12,/skill4036.webp
4650-ae-dispel-hold,"NPC AE - Dispel Hold","NPC: Купол - Снять Удержание",active,1,/skill0000.webp
4651-ae-dispel-slow,"NPC AE - Dispel Slow","NPC: Купол - Снять Замедление",active,3,/skill0000.webp
4652-ae-dispel-silence,"NPC AE - Dispel Silence","NPC: Купол - Снять Безмолвие",active,1,/skill0000.webp
4653-npc-corpse-life-drain,"NPC Corpse Life Drain","NPC: Подпитка от Трупа",active,12,/skill0000.webp
4654-npc-death-link,"NPC Death Link","NPC: Смертельные Узы",active,12,/skill0000.webp
4655-npc-death-link-magic-only,"NPC Death Link - Magic","NPC: Смертельные Узы - Магия",active,12,/skill0000.webp
4656-npc-death-link-for-slow,"NPC Death Link - Slow","NPC: Смертельные Узы - Замедление",active,12,/skill0000.webp
4657-npc-hold-drain,"Hold","Удержание",active,12,/skill4047.webp
4658-npc-hold-drain-magic-only,"Hold","Удержание",active,12,/skill4047.webp
4659-npc-hold-drain-for-slow,"Hold","Удержание",active,12,/skill4047.webp
4660-npc-sleep-drain,"Sleep","Усыпление",active,12,/skill4046.webp
4661-npc-sleep-drain-magic-only,"Sleep","Усыпление",active,12,/skill4046.webp
4662-npc-sleep-drain-for-slow,"Sleep","Усыпление",active,12,/skill4046.webp
4663-npc-hate,"NPC Hate","NPC: Ненависть",active,1,/skill0000.webp
4664-npc-100-hp-drain,"NPC 100% HP Drain","NPC: 100% Кража HP",active,12,/skill0000.webp
4665-npc-100-hp-drain-magic-only,"NPC 100% HP Drain - Magic","NPC: 100% Кража HP - Магия",active,12,/skill0000.webp
4666-npc-100-hp-drain-for-slow,"NPC 100% HP Drain - Slow","NPC: 100% Кража HP - Замедление",active,12,/skill0000.webp
4667-npc-strong-100-hp-drain,"NPC Strong 100% HP Drain","NPC: Мощная Кража HP (100%)",active,12,/skill0000.webp
4668-npc-strong-100-hp-drain-magic-only,"NPC Strong 100% HP Drain - Magic","NPC: Мощная Кража HP (100%) - Магия",active,12,/skill0000.webp
4669-npc-strong-100-hp-drain-for-slow,"NPC Strong 100% HP Drain - Slow","NPC: Мощная Кража HP (100%) - Замедление",active,12,/skill0000.webp
